0.01;-0;-0.097;-9.694;989.651
0.02;-0;-0.097;-9.694;989.651
0.03;-0;-0.097;-9.694;989.651
0.04;-0;-0.097;-9.694;989.651
0.05;-0;-0.097;-9.694;989.651
0.06;-0;-0.097;-9.694;989.651
0.07;-0;-0.097;-9.694;989.651
0.08;-0;-0.097;-9.694;989.651
0.09;-0;-0.097;-9.694;989.651
0.1;-0;-0.097;-9.694;989.651
0.11;-0;-0.097;-9.694;989.651
0.12;-0;-0.097;-9.694;989.651
0.13;-0;-0.097;-9.694;989.651
0.14;-0;-0.097;-9.694;989.651
0.15;-0;-0.097;-9.694;989.651
0.16;-0;-0.097;-9.694;989.651
0.17;-0;-0.097;-9.694;989.651
0.18;-0;-0.095;-9.538;989.651
0.19;-0;-0.096;-9.568;989.651
0.2;-0;-0.09;-8.953;989.651
0.21;-0;-0.079;-7.922;989.651
0.22;-0;-0.067;-6.672;989.651
0.23;-0;-0.049;-4.935;989.651
0.24;-0;-0.028;-2.782;989.651
0.25;-0;-0.002;-0.215;989.651
0.26;0;0.028;2.783;989.651
0.27;0.001;0.09;6.219;989.651
0.28;0.002;0.191;10.092;989.65
0.29;0.005;0.335;14.386;989.65
0.3;0.009;0.525;19.051;989.65
0.31;0.016;0.765;24.019;989.649
0.32;0.025;1.057;29.214;989.649
0.33;0.037;1.403;34.556;989.648
0.34;0.053;1.803;39.963;989.646
0.35;0.073;2.256;45.354;989.645
0.36;0.098;2.763;50.647;989.643
0.37;0.129;3.32;55.763;989.641
0.38;0.165;3.926;60.629;989.638
0.39;0.208;4.578;65.178;989.635
0.4;0.257;5.271;69.349;989.631
0.41;0.313;6.002;73.094;989.626
0.42;0.377;6.766;76.371;989.621
0.43;0.449;7.557;79.155;989.616
0.44;0.528;8.372;81.449;989.61
0.45;0.616;9.204;83.272;989.603
0.46;0.712;10.051;84.655;989.596
0.47;0.817;10.907;85.635;989.587
0.48;0.931;11.77;86.252;989.579
0.49;1.053;12.635;86.55;989.569
0.5;1.183;13.501;86.577;989.559
0.51;1.323;14.365;86.381;989.548
0.52;1.471;15.225;86.01;989.537
0.53;1.627;16.08;85.513;989.525
0.54;1.792;16.929;84.938;989.512
0.55;1.966;17.772;84.328;989.499
0.56;2.148;18.609;83.724;989.485
0.57;2.338;19.441;83.165;989.47
0.58;2.536;20.268;82.681;989.455
0.59;2.743;21.091;82.296;989.439
0.6;2.958;21.911;82.009;989.422
0.61;3.181;22.729;81.81;989.405
0.62;3.413;23.545;81.684;989.387
0.63;3.652;24.361;81.614;989.369
0.64;3.9;25.177;81.587;989.35
0.65;4.156;25.993;81.592;989.33
0.66;4.42;26.809;81.616;989.309
0.67;4.692;27.626;81.651;989.288
0.68;4.972;28.442;81.69;989.267
0.69;5.261;29.26;81.726;989.245
0.7;5.557;30.077;81.753;989.222
0.71;5.862;30.895;81.769;989.198
0.72;6.175;31.712;81.771;989.174
0.73;6.497;32.53;81.759;989.149
0.74;6.826;33.347;81.732;989.124
0.75;7.164;34.164;81.692;989.098
0.76;7.509;34.98;81.64;989.071
0.77;7.863;35.796;81.58;989.044
0.78;8.225;36.611;81.514;989.016
0.79;8.595;37.426;81.446;988.987
0.805;9.166;38.645;81.319;988.943
0.828;10.056;40.472;81.2;988.874
0.861;11.468;43.207;81.039;988.765
0.911;13.729;47.249;80.843;988.591
0.961;16.193;51.28;80.638;988.401
1.011;18.857;55.301;80.44;988.195
1.061;21.723;59.313;80.232;987.974
1.111;24.788;63.314;80.019;987.737
1.161;28.054;67.304;79.809;987.485
1.211;31.518;71.285;79.594;987.218
1.261;35.182;75.254;79.37;986.935
1.311;39.044;79.213;79.137;986.637
1.361;43.103;83.159;78.892;986.324
1.411;47.359;87.093;78.629;985.995
1.461;51.812;91.013;78.35;985.652
1.511;56.46;94.919;78.063;985.293
1.561;61.303;98.811;77.768;984.919
1.611;66.341;102.688;77.456;984.53
1.661;71.572;106.549;77.14;984.126
1.711;76.996;110.394;76.793;983.708
1.761;82.611;114.22;76.433;983.274
1.811;88.417;118.029;76.092;982.826
1.861;94.414;121.822;75.779;982.363
1.911;100.599;125.6;75.489;981.886
1.961;106.973;129.364;75.207;981.394
2.011;113.535;133.115;75.005;980.887
2.061;120.285;136.857;74.841;980.367
2.111;127.221;140.592;74.688;979.831
2.161;134.344;144.319;74.552;979.281
2.211;141.653;148.04;74.437;978.717
2.261;149.147;151.756;74.359;978.139
2.311;156.828;155.469;74.279;977.546
2.361;164.694;159.177;74.186;976.939
2.411;172.746;162.88;74.075;976.317
2.461;180.982;166.577;73.955;975.682
2.511;189.403;170.267;73.786;975.032
2.561;198.008;173.948;73.583;974.367
2.611;206.798;177.617;73.331;973.689
2.661;215.77;181.272;73.026;972.997
2.711;224.924;184.911;72.658;972.29
2.761;234.261;188.53;72.272;971.569
2.811;243.777;192.13;71.872;970.835
2.861;253.473;195.71;71.467;970.087
2.911;263.348;199.27;71.084;969.324
2.961;273.4;202.811;70.715;968.548
3.011;283.628;206.334;70.351;967.759
3.061;294.033;209.839;70.03;966.956
3.111;304.612;213.329;69.729;966.139
3.161;315.365;216.806;69.472;965.309
3.211;326.292;220.27;69.252;964.466
3.261;337.392;223.723;69.039;963.609
3.311;348.664;227.167;68.873;962.461
3.361;360.109;230.603;68.728;961.211
3.411;371.725;234.032;68.574;959.942
3.461;383.512;237.452;68.373;958.654
3.511;395.47;240.861;68.13;957.348
3.561;407.598;244.256;67.791;956.023
3.611;419.895;247.631;67.352;954.679
3.661;432.36;250.982;66.83;953.317
3.711;444.993;254.305;66.255;951.937
3.761;457.79;257.599;65.684;950.539
3.811;470.752;260.867;65.21;949.123
3.861;483.876;264.114;64.852;947.689
3.911;497.163;267.347;64.66;946.237
3.961;510.611;270.572;64.504;944.768
4.011;524.22;273.791;64.382;943.281
4.061;537.99;277.001;64.188;941.776
4.111;551.92;280.202;63.965;940.254
4.161;566.01;283.388;63.624;938.715
4.211;580.258;286.555;63.203;937.158
4.261;594.665;289.7;62.746;935.584
4.311;609.228;292.819;62.169;933.993
4.361;623.946;295.908;61.591;932.385
4.411;638.818;298.97;61.065;930.76
4.461;653.843;302.009;60.686;929.119
4.511;669.019;305.032;60.43;927.461
4.561;684.346;308.043;60.162;925.786
4.611;699.823;311.04;59.873;924.095
4.661;715.449;314.023;59.59;922.388
4.711;731.225;316.989;59.221;920.664
4.761;747.148;319.936;58.798;918.925
4.811;763.218;322.86;58.337;917.169
4.861;779.433;325.761;57.889;915.397
4.911;795.793;328.639;57.413;913.61
4.961;812.297;331.492;56.888;911.807
5.011;828.942;334.32;56.416;909.988
5.061;845.728;337.126;56.008;908.182
5.111;862.654;339.913;55.662;906.416
5.161;879.719;342.683;55.327;904.635
5.211;896.922;345.438;54.989;902.84
5.261;914.263;348.172;54.537;901.031
5.311;931.739;350.883;54.088;899.207
5.361;949.351;353.573;53.681;897.37
5.411;967.096;356.243;53.28;895.518
5.461;984.974;358.892;52.85;893.653
5.511;1002.985;361.518;52.4;891.773
5.561;1021.126;364.122;51.961;889.88
5.611;1039.397;366.706;51.593;887.974
5.661;1057.796;369.273;51.28;886.054
5.711;1076.324;371.827;51.036;884.121
5.761;1094.978;374.367;50.738;882.174
5.811;1113.76;376.892;50.444;880.215
5.861;1132.667;379.403;50.157;878.242
5.911;1151.7;381.898;49.79;876.256
5.961;1170.857;384.372;49.362;874.257
6.011;1190.137;386.824;48.899;872.245
6.061;1209.539;389.251;48.39;870.221
6.111;1229.061;391.657;48.053;868.183
6.161;1248.704;394.046;47.74;866.134
6.211;1268.466;396.424;47.567;864.072
6.261;1288.346;398.795;47.447;861.997
6.311;1308.345;401.159;47.228;859.911
6.361;1328.462;403.506;46.802;857.812
6.411;1348.695;405.827;46.253;855.742
6.461;1369.044;408.123;45.779;853.715
6.511;1389.507;410.396;45.353;851.677
6.561;1410.083;412.649;45.01;849.628
6.611;1430.771;414.888;44.758;847.567
6.661;1451.572;417.116;44.567;845.496
6.711;1472.483;419.336;44.396;843.413
6.761;1493.505;421.546;44.175;841.319
6.811;1514.637;423.743;43.847;839.215
6.861;1535.879;425.921;43.439;837.099
6.911;1557.229;428.075;42.953;834.973
6.961;1578.686;430.207;42.517;832.836
7.011;1600.249;432.317;42.166;830.688
7.061;1621.917;434.416;41.968;828.53
7.111;1643.69;436.505;41.782;826.362
7.161;1665.568;438.584;41.582;824.183
7.211;1687.548;440.653;41.336;821.994
7.261;1709.632;442.707;41.021;819.794
7.311;1731.819;444.744;40.664;817.585
7.361;1754.106;446.763;40.274;815.365
7.411;1776.495;448.762;39.892;813.135
7.461;1798.982;450.741;39.48;810.896
7.511;1821.568;452.699;39.091;808.646
7.561;1844.252;454.643;38.899;806.406
7.611;1867.032;456.58;38.769;804.242
7.661;1889.91;458.509;38.535;802.069
7.711;1912.883;460.422;38.231;799.886
7.761;1935.952;462.323;37.972;797.695
7.811;1959.115;464.209;37.652;795.494
7.861;1982.37;465.975;35.247;793.285
7.911;2005.696;467.088;22.222;791.069
7.961;2029.06;467.46;7.458;788.849
8.011;2052.425;467.138;-6.413;786.629
8.061;2075.768;466.585;-10.982;784.412
8.111;2099.082;465.979;-12.03;782.197
8.161;2122.365;465.335;-12.77;779.985
8.211;2145.615;464.662;-13.352;777.776
8.261;2168.83;463.964;-13.877;775.571
8.311;2192.01;463.239;-14.471;773.368
8.361;2215.153;462.487;-15.013;771.17
8.411;2238.258;461.707;-15.58;768.975
8.461;2261.323;460.902;-16.067;766.784
8.511;2284.348;460.073;-16.51;764.596
8.561;2307.33;459.225;-16.835;762.413
