4.461;659.421;305.249;61.791;928.509
4.511;674.76;308.326;61.458;926.833
4.561;690.253;311.387;61.148;925.141
4.611;705.898;314.432;60.836;923.431
4.661;721.696;317.461;60.5;921.705
4.711;737.644;320.473;60.14;919.963
4.761;753.743;323.466;59.735;918.204
4.811;769.99;326.437;59.279;916.429
4.861;786.386;329.385;58.79;914.638
4.911;802.928;332.307;58.286;912.83
4.961;819.616;335.205;57.82;911.007
5.011;836.448;338.081;57.387;909.168
5.061;853.424;340.936;57.011;907.379
5.111;870.542;343.774;56.705;905.593
5.161;887.801;346.597;56.369;903.792
5.211;905.201;349.401;55.954;901.976
5.261;922.741;352.183;55.479;900.146
5.311;940.419;354.939;54.945;898.302
5.361;958.234;357.669;54.447;896.443
5.411;976.185;360.375;53.995;894.57
5.461;994.271;363.061;53.626;892.683
5.511;1012.491;365.73;53.346;890.781
5.561;1030.844;368.387;53.085;888.866
5.611;1049.329;371.03;52.818;886.937
5.661;1067.947;373.66;52.519;884.995
5.711;1086.695;376.271;52.109;883.039
5.761;1105.573;378.86;51.622;881.069
5.811;1124.58;381.424;51.142;879.085
5.861;1143.715;383.966;50.744;877.089
5.911;1162.977;386.49;50.41;875.079
5.961;1182.364;388.999;50.16;873.056
6.011;1201.876;391.498;49.961;871.02
6.061;1221.513;393.985;49.698;868.971
6.111;1241.275;396.458;49.373;866.909
6.161;1261.159;398.911;48.911;864.834
6.211;1281.165;401.339;48.392;862.747
6.261;1301.292;403.741;47.925;860.647
6.311;1321.539;406.123;47.572;858.534
6.361;1341.904;408.491;47.362;856.418
6.411;1362.388;410.85;47.183;854.378
6.461;1382.989;413.2;46.98;852.326
6.511;1403.707;415.537;46.684;850.263
6.561;1424.542;417.857;46.291;848.188
6.611;1445.493;420.157;45.873;846.101
6.661;1466.557;422.434;45.443;844.003
6.711;1487.736;424.691;45.06;841.894
6.761;1509.026;426.931;44.739;839.774
6.811;1530.428;429.156;44.487;837.642
6.861;1551.942;431.37;44.257;835.499
6.911;1573.565;433.572;44.011;833.346
6.961;1595.299;435.761;43.701;831.181
7.011;1617.141;437.932;43.324;829.006
7.061;1639.091;440.083;42.958;826.82
7.111;1661.149;442.218;42.628;824.623
7.161;1683.313;444.336;42.308;822.416
7.211;1705.582;446.439;42.007;820.198
7.261;1727.956;448.527;41.71;817.969
7.311;1750.434;450.6;41.436;815.731
7.361;1773.016;452.66;41.157;813.482
7.411;1795.7;454.706;40.861;811.222
7.461;1818.486;456.735;40.529;808.953
7.511;1841.373;458.748;40.19;806.68
7.561;1864.361;460.744;39.852;804.496
7.611;1887.447;462.723;39.53;802.303
7.661;1910.633;464.686;39.196;800.1
7.711;1933.916;466.633;38.892;797.888
7.761;1957.296;468.566;38.643;795.667
7.811;1980.772;470.487;38.426;793.437
7.861;2004.342;472.295;36.132;791.198
7.911;2027.985;473.444;22.943;788.951
7.961;2051.667;473.841;7.94;786.701
8.011;2075.351;473.531;-6.164;784.451
8.061;2099.014;472.988;-10.793;782.203
8.111;2122.649;472.39;-11.865;779.958
8.161;2146.252;471.753;-12.663;777.716
8.211;2169.823;471.082;-13.33;775.476
8.261;2193.36;470.383;-13.935;773.24
8.311;2216.861;469.655;-14.506;771.008
8.361;2240.325;468.902;-15.004;768.779
8.411;2263.75;468.125;-15.465;766.553
8.461;2287.137;467.327;-15.897;764.331
8.511;2310.482;466.508;-16.301;762.113
8.561;2333.787;465.67;-16.658;759.899
8.611;2357.049;464.816;-16.981;757.765
8.661;2380.268;463.946;-17.331;755.662
8.711;2403.443;463.057;-17.717;753.563
8.761;2426.573;462.149;-18.096;751.469
8.811;2449.657;461.224;-18.468;749.378
8.861;2472.695;460.279;-18.836;747.291
8.911;2495.685;459.318;-19.123;745.209
8.961;2518.626;458.345;-19.361;743.132
9.011;2541.519;457.36;-19.581;741.058
9.061;2564.362;456.366;-19.786;738.99
9.111;2587.155;455.36;-20.041;736.925
9.161;2609.898;454.341;-20.313;734.866
9.211;2632.589;453.308;-20.611;732.811
9.261;2655.228;452.261;-20.893;730.76
9.311;2677.815;451.2;-21.15;728.715
9.361;2700.348;450.128;-21.36;726.674
9.411;2722.827;449.047;-21.512;724.638
9.461;2745.252;447.96;-21.635;722.607
9.511;2767.623;446.867;-21.759;720.581
9.561;2789.939;445.766;-21.935;718.56
9.611;2812.199;444.656;-22.126;716.544
9.661;2834.404;443.537;-22.35;714.533
9.711;2856.552;442.405;-22.584;712.598
9.761;2878.644;441.263;-22.77;710.692
9.811;2900.679;440.114;-22.903;708.791
9.861;2922.655;438.959;-22.992;706.895
9.911;2944.574;437.801;-23.056;705.003
9.961;2966.435;436.638;-23.161;703.117
10.011;2988.238;435.471;-23.244;701.236
10.061;3009.982;434.3;-23.36;699.36
10.111;3031.668;433.122;-23.504;697.489
10.161;3053.294;431.936;-23.664;695.623
10.211;3074.861;430.742;-23.819;693.762
10.261;3096.368;429.542;-23.936;691.907
10.311;3117.815;428.337;-24.029;690.056
10.361;3139.202;427.127;-24.079;688.211
10.411;3160.528;425.919;-24.053;686.371
10.461;3181.793;424.711;-24.062;684.536
10.511;3202.999;423.5;-24.142;682.706
10.561;3224.143;422.285;-24.265;680.882
10.611;3245.227;421.063;-24.401;679.063
10.661;3266.249;419.835;-24.494;677.249
10.711;3287.21;418.603;-24.547;675.44
10.761;3308.109;417.371;-24.554;673.637
10.811;3328.947;416.139;-24.539;671.839
10.861;3349.723;414.907;-24.555;670.087
10.911;3370.438;413.673;-24.612;668.385
10.961;3391.09;412.436;-24.687;666.689
11.011;3411.681;411.195;-24.765;664.998
11.061;3432.21;409.951;-24.807;663.311
11.111;3452.676;408.706;-24.828;661.63
11.161;3473.08;407.46;-24.831;659.954
11.211;3493.422;406.215;-24.794;658.283
11.261;3513.702;404.972;-24.778;656.617
11.311;3533.919;403.728;-24.834;654.956
11.361;3554.074;402.481;-24.881;653.301
11.411;3574.167;401.232;-24.938;651.65
11.461;3594.198;399.98;-24.997;650.005
11.511;3614.165;398.725;-25.005;648.365
11.561;3634.07;397.473;-24.959;646.73
11.611;3653.912;396.223;-24.911;645.1
11.661;3673.692;394.975;-24.877;643.475
11.711;3693.41;393.728;-24.873;641.855
11.761;3713.065;392.48;-24.885;640.241
11.811;3732.658;391.232;-24.905;638.631
11.861;3752.188;389.983;-24.925;637.027
11.911;3771.656;388.733;-24.952;635.428
11.961;3791.061;387.482;-24.96;633.834
12.011;3810.404;386.232;-24.925;632.245
12.061;3829.685;384.984;-24.864;630.661
12.111;3848.903;383.74;-24.795;629.118
12.161;3868.059;382.499;-24.733;627.621
12.211;3887.152;381.26;-24.699;626.128
12.261;3906.185;380.023;-24.699;624.641
12.311;3925.155;378.784;-24.724;623.158
12.361;3944.063;377.545;-24.762;621.681
12.411;3962.909;376.303;-24.794;620.208
12.461;3981.693;375.061;-24.747;618.74
12.511;4000.415;373.823;-24.679;617.277
12.561;4019.075;372.589;-24.59;615.818
12.611;4037.674;371.36;-24.496;614.365
12.661;4056.211;370.134;-24.439;612.916
12.711;4074.688;368.91;-24.43;611.472
12.761;4093.102;367.686;-24.441;610.033
12.811;4111.456;366.462;-24.446;608.598
12.861;4129.749;365.238;-24.435;607.169
12.911;4147.98;364.015;-24.384;605.744
12.961;4166.15;362.795;-24.337;604.324
13.011;4184.259;361.577;-24.285;602.909
13.061;4202.308;360.363;-24.21;601.498
13.111;4220.296;359.153;-24.149;600.092
13.161;4238.223;357.945;-24.085;598.691
13.211;4256.09;356.74;-24.027;597.295
13.261;4273.897;355.539;-23.978;595.903
13.311;4291.644;354.339;-23.939;594.516
13.361;4309.331;353.142;-23.886;593.134
13.411;4326.958;351.947;-23.841;591.756
13.461;4344.526;350.755;-23.793;590.401
13.511;4362.034;349.565;-23.726;589.1
13.561;4379.482;348.379;-23.668;587.803
13.611;4396.872;347.196;-23.609;586.511
13.661;4414.202;346.015;-23.56;585.223
13.711;4431.473;344.837;-23.516;583.94
13.761;4448.686;343.662;-23.427;582.661
13.811;4465.84;342.492;-23.315;581.387
13.861;4482.935;341.328;-23.217;580.116
13.911;4499.972;340.167;-23.156;578.85
13.961;4516.952;339.01;-23.099;577.589
14.011;4533.873;337.855;-23.08;576.331
14.061;4550.737;336.699;-23.085;575.078
14.111;4567.543;335.545;-23.041;573.83
14.161;4584.292;334.393;-22.975;572.585
14.211;4600.983;333.246;-22.856;571.345
14.261;4617.617;332.106;-22.718;570.109
14.311;4634.193;330.972;-22.598;568.877
14.361;4650.714;329.845;-22.464;567.65
14.411;4667.178;328.724;-22.352;566.426
14.461;4683.586;327.608;-22.235;565.207
14.511;4699.939;326.498;-22.147;563.992
14.561;4716.236;325.391;-22.1;562.781
14.611;4732.478;324.286;-22.064;561.574
14.661;4748.665;323.183;-22.049;560.371
14.711;4764.796;322.08;-22.031;559.173
14.761;4780.871;320.926;-23.021;557.978
14.811;4796.889;319.776;-22.914;556.788
14.861;4812.849;318.635;-22.732;555.602
14.911;4828.753;317.503;-22.555;554.421
14.961;4844.6;316.38;-22.385;553.26
15.011;4860.391;315.264;-22.248;552.145
15.061;4876.126;314.155;-22.111;551.035
15.111;4891.806;313.052;-22.03;549.928
15.161;4907.431;311.952;-21.973;548.825
15.211;4923.002;310.855;-21.925;547.725
15.261;4938.517;309.759;-21.884;546.63
15.311;4953.978;308.666;-21.822;545.539
15.361;4969.384;307.577;-21.751;544.451
15.411;4984.735;306.492;-21.631;543.367
15.461;5000.033;305.414;-21.491;542.287
15.511;5015.277;304.343;-21.361;541.211
15.561;5030.467;303.278;-21.222;540.139
15.611;5045.605;302.221;-21.079;539.07
15.661;5060.69;301.17;-20.963;538.005
15.711;5075.722;300.124;-20.875;536.944
15.761;5090.702;299.083;-20.789;535.887
15.811;5105.63;298.045;-20.727;534.833
15.861;5120.507;297.01;-20.653;533.783
15.911;5135.331;295.979;-20.602;532.736
15.961;5150.104;294.95;-20.545;531.693
16;5161.518;294.155;-20.524;530.888
16.05;5176.2;293.13;-20.467;529.851
16.1;5190.831;292.108;-20.385;528.818
16.15;5205.411;291.092;-20.264;527.789
16.2;5219.941;290.081;-20.156;526.763
16.25;5234.42;289.077;-20.035;525.741
16.3;5248.848;288.077;-19.938;524.723
16.35;5263.227;287.084;-19.8;523.708
16.4;5277.557;286.098;-19.636;522.696
16.45;5291.837;285.119;-19.547;521.688
16.5;5306.069;284.144;-19.454;520.683
16.55;5320.252;283.173;-19.371;519.682
16.6;5334.386;282.206;-19.307;518.684
16.65;5348.472;281.242;-19.257;517.72
16.7;5362.511;280.28;-19.231;516.779
16.75;5376.501;279.319;-19.196;515.842
16.8;5390.442;278.361;-19.144;514.907
16.85;5404.337;277.405;-19.071;513.976
16.9;5418.183;276.454;-18.98;513.048
16.95;5431.982;275.507;-18.893;512.123
17;5445.734;274.566;-18.758;511.202
17.05;5459.439;273.63;-18.674;510.283
17.1;5473.097;272.699;-18.56;509.368
17.15;5486.709;271.773;-18.466;508.455
17.2;5500.274;270.852;-18.374;507.546
17.25;5513.794;269.936;-18.292;506.64
17.3;5527.268;269.023;-18.21;505.737
17.35;5540.696;268.115;-18.135;504.837
17.4;5554.08;267.21;-18.067;503.94
17.45;5567.417;266.307;-18.031;503.046
17.5;5580.71;265.406;-18.005;502.155
17.55;5593.958;264.507;-17.974;501.268
17.6;5607.161;263.61;-17.908;500.383
17.65;5620.319;262.716;-17.846;499.501
17.7;5633.433;261.825;-17.771;498.622
17.75;5646.502;260.938;-17.712;497.746
17.8;5659.527;260.055;-17.616;496.873
17.85;5672.507;259.177;-17.522;496.003
17.9;5685.444;258.303;-17.439;495.136
17.95;5698.338;257.432;-17.368;494.272
18;5711.188;256.566;-17.287;493.411
18.05;5723.994;255.703;-17.231;492.553
18.1;5736.758;254.844;-17.152;491.697
18.15;5749.479;253.988;-17.09;490.845
18.2;5762.157;253.135;-17.033;489.995
18.25;5774.792;252.284;-16.98;489.148
18.3;5787.385;251.437;-16.917;488.304
18.35;5799.936;250.592;-16.86;487.463
18.4;5812.445;249.751;-16.805;486.625
18.45;5824.911;248.912;-16.748;485.789
18.5;5837.336;248.076;-16.694;484.957
18.55;5849.719;247.243;-16.636;484.16
18.6;5862.06;246.412;-16.579;483.375
18.65;5874.36;245.584;-16.533;482.593
18.7;5886.619;244.759;-16.475;481.814
18.75;5898.836;243.936;-16.439;481.037
18.8;5911.012;243.116;-16.377;480.263
18.85;5923.148;242.298;-16.323;479.492
18.9;5935.242;241.483;-16.279;478.723
18.95;5947.296;240.671;-16.236;477.956
19;5959.309;239.86;-16.167;477.193
19.05;5971.282;239.053;-16.118;476.431
19.1;5983.215;238.249;-16.06;475.673
19.15;5995.107;237.447;-15.997;474.917
19.2;6006.959;236.649;-15.938;474.163
19.25;6018.772;235.854;-15.869;473.412
19.3;6030.545;235.062;-15.807;472.663
19.35;6042.278;234.273;-15.742;471.917
19.4;6053.972;233.487;-15.698;471.174
19.45;6065.627;232.703;-15.669;470.433
19.5;6077.243;231.921;-15.617;469.695
19.55;6088.819;231.141;-15.59;468.959
19.6;6100.357;230.362;-15.551;468.225
19.65;6111.855;229.586;-15.516;467.494
19.7;6123.315;228.811;-15.485;466.765
19.75;6134.737;228.037;-15.44;466.039
19.8;6146.119;227.266;-15.398;465.315
19.85;6157.463;226.498;-15.337;464.594
19.9;6168.769;225.732;-15.295;463.875
19.95;6180.036;224.969;-15.239;463.159
20;6191.266;224.208;-15.187;462.445
20.05;6202.457;223.45;-15.125;461.734
20.1;6213.611;222.695;-15.074;461.024
20.15;6224.727;221.943;-15.015;460.318
20.2;6235.805;221.194;-14.974;459.613
20.25;6246.846;220.446;-14.925;458.911
20.3;6257.85;219.701;-14.862;458.212
20.35;6268.817;218.959;-14.827;457.515
20.4;6279.746;218.219;-14.782;456.82
20.45;6290.638;217.481;-14.735;456.127
20.5;6301.494;216.745;-14.714;455.437
20.55;6312.313;216.01;-14.679;454.749
20.6;6323.095;215.277;-14.663;454.064
20.65;6333.841;214.544;-14.625;453.38
20.7;6344.55;213.814;-14.594;452.715
20.75;6355.222;213.085;-14.574;452.072
20.8;6365.858;212.356;-14.555;451.431
20.85;6376.458;211.63;-14.52;450.792
20.9;6387.021;210.904;-14.497;450.155
20.95;6397.548;210.181;-14.441;449.521
21;6408.039;209.46;-14.398;448.888
21.05;6418.494;208.741;-14.345;448.258
21.1;6428.913;208.025;-14.286;447.63
21.15;6439.297;207.312;-14.252;447.005
21.2;6449.645;206.601;-14.189;446.381
21.25;6459.957;205.892;-14.147;445.76
21.3;6470.234;205.186;-14.102;445.14
21.35;6480.476;204.482;-14.07;444.523
21.4;6490.682;203.78;-14.012;443.908
21.45;6500.854;203.08;-13.971;443.295
21.5;6510.99;202.382;-13.951;442.684
21.55;6521.092;201.686;-13.923;442.075
21.6;6531.159;200.99;-13.91;441.468
21.65;6541.191;200.295;-13.898;440.864
21.7;6551.188;199.601;-13.86;440.261
21.75;6561.151;198.909;-13.822;439.661
21.8;6571.079;198.218;-13.789;439.063
21.85;6580.973;197.529;-13.774;438.466
21.9;6590.832;196.841;-13.752;437.872
21.95;6600.657;196.154;-13.717;437.28
22;6610.447;195.469;-13.681;436.69
22.05;6620.204;194.786;-13.664;436.102
22.1;6629.926;194.103;-13.628;435.516
22.15;6639.614;193.423;-13.588;434.932
22.2;6649.268;192.745;-13.551;434.35
22.25;6658.889;192.068;-13.518;433.771
22.3;6668.475;191.393;-13.465;433.193
22.35;6678.028;190.721;-13.438;432.617
22.4;6687.547;190.05;-13.389;432.044
22.45;6697.033;189.382;-13.35;431.472
22.5;6706.486;188.715;-13.318;430.902
22.55;6715.905;188.05;-13.293;430.335
22.6;6725.29;187.386;-13.265;429.769
22.65;6734.643;186.723;-13.248;429.205
22.7;6743.963;186.061;-13.222;428.644
22.75;6753.249;185.401;-13.195;428.084
22.8;6762.503;184.742;-13.17;427.526
22.85;6771.724;184.084;-13.135;426.971
22.9;6780.911;183.428;-13.127;426.417
22.95;6790.066;182.771;-13.13;425.865
23;6799.188;182.115;-13.108;425.315
23.05;6808.278;181.46;-13.091;424.768
23.1;6817.334;180.807;-13.05;424.222
23.15;6826.359;180.154;-13.033;423.678
23.2;6835.35;179.504;-12.997;423.136
23.25;6844.309;178.854;-12.976;422.61
23.3;6853.235;178.206;-12.951;422.1
23.35;6862.13;177.56;-12.911;421.593
23.4;6870.991;176.915;-12.882;421.087
23.45;6879.821;176.271;-12.852;420.583
23.5;6888.619;175.63;-12.815;420.081
23.55;6897.384;174.99;-12.78;419.58
23.6;6906.118;174.352;-12.738;419.082
23.65;6914.819;173.716;-12.704;418.585
23.7;6923.489;173.082;-12.667;418.09
23.75;6932.128;172.449;-12.631;417.597
23.8;6940.734;171.818;-12.613;417.106
23.85;6949.309;171.188;-12.578;416.616
23.9;6957.853;170.56;-12.576;416.129
23.95;6966.365;169.931;-12.551;415.643
24;6974.846;169.304;-12.541;415.159
24.05;6983.296;168.677;-12.527;414.676
24.1;6991.714;168.052;-12.507;414.196
24.15;7000.101;167.427;-12.489;413.717
24.2;7008.457;166.803;-12.474;413.24
24.25;7016.781;166.179;-12.457;412.765
24.3;7025.075;165.557;-12.438;412.292
24.35;7033.337;164.936;-12.418;411.82
24.4;7041.568;164.315;-12.403;411.35
24.45;7049.768;163.696;-12.375;410.882
24.5;7057.938;163.077;-12.364;410.416
24.55;7066.076;162.46;-12.338;409.951
24.6;7074.184;161.843;-12.333;409.488
24.65;7082.26;161.227;-12.294;409.027
24.7;7090.306;160.613;-12.267;408.568
24.75;7098.322;160;-12.263;408.111
24.8;7106.306;159.387;-12.245;407.655
24.85;7114.261;158.776;-12.21;407.201
24.9;7122.184;158.166;-12.198;406.749
24.95;7130.077;157.556;-12.171;406.298
25;7137.94;156.949;-12.136;405.849
25.05;7145.772;156.342;-12.116;405.402
25.1;7153.574;155.737;-12.087;404.957
25.15;7161.346;155.134;-12.059;404.513
25.2;7169.087;154.531;-12.033;404.071
25.25;7176.799;153.931;-12.001;403.631
25.3;7184.48;153.331;-11.979;403.193
25.35;7192.132;152.733;-11.958;402.756
25.4;7199.754;152.135;-11.929;402.321
25.45;7207.346;151.539;-11.916;401.887
25.5;7214.908;150.944;-11.89;401.456
25.55;7222.44;150.35;-11.88;401.026
25.6;7229.943;149.756;-11.87;400.598
25.65;7237.416;149.163;-11.856;400.171
25.7;7244.859;148.57;-11.853;399.746
25.75;7252.273;147.978;-11.836;399.323
25.8;7259.657;147.387;-11.826;398.901
25.85;7267.011;146.796;-11.804;398.482
25.9;7274.336;146.206;-11.773;398.064
25.95;7281.632;145.618;-11.766;397.647
26;7288.898;145.03;-11.755;397.232
26.05;7296.135;144.442;-11.743;396.819
26.1;7303.342;143.856;-11.729;396.408
26.15;7310.521;143.27;-11.715;395.998
26.2;7317.669;142.684;-11.699;395.59
26.25;7324.789;142.099;-11.699;395.184
26.3;7331.879;141.515;-11.671;394.779
26.35;7338.941;140.932;-11.661;394.376
26.4;7345.973;140.349;-11.644;393.993
26.45;7352.975;139.767;-11.626;393.615
26.5;7359.949;139.186;-11.609;393.238
26.55;7366.894;138.607;-11.564;392.863
26.6;7373.81;138.029;-11.547;392.489
26.65;7380.697;137.452;-11.525;392.117
26.7;7387.555;136.877;-11.509;391.747
26.75;7394.385;136.302;-11.493;391.378
26.8;7401.185;135.727;-11.481;391.01
26.85;7407.957;135.154;-11.467;390.644
26.9;7414.701;134.581;-11.452;390.28
26.95;7421.416;134.008;-11.444;389.917
27;7428.102;133.437;-11.416;389.556
27.05;7434.759;132.867;-11.388;389.197
27.1;7441.388;132.298;-11.368;388.839
27.15;7447.989;131.73;-11.352;388.482
27.2;7454.561;131.162;-11.341;388.127
27.25;7461.105;130.596;-11.323;387.773
27.3;7467.621;130.03;-11.309;387.421
27.35;7474.108;129.465;-11.289;387.071
27.4;7480.567;128.901;-11.273;386.722
27.45;7486.998;128.338;-11.259;386.375
27.5;7493.401;127.775;-11.249;386.029
27.55;7499.776;127.212;-11.247;385.685
27.6;7506.122;126.65;-11.243;385.342
27.65;7512.441;126.088;-11.231;385
27.7;7518.731;125.527;-11.227;384.661
27.75;7524.994;124.966;-11.202;384.322
27.8;7531.228;124.406;-11.202;383.986
27.85;7537.434;123.846;-11.199;383.65
27.9;7543.612;123.286;-11.201;383.317
27.95;7549.763;122.726;-11.187;382.984
28;7555.885;122.167;-11.182;382.654
28.05;7561.979;121.609;-11.154;382.324
28.1;7568.046;121.052;-11.133;381.997
28.15;7574.085;120.495;-11.126;381.67
28.2;7580.096;119.939;-11.11;381.346
28.25;7586.079;119.384;-11.118;381.023
28.3;7592.034;118.827;-11.128;380.701
28.35;7597.961;118.272;-11.105;380.381
28.4;7603.861;117.717;-11.096;380.062
28.45;7609.733;117.163;-11.059;379.745
28.5;7615.577;116.61;-11.046;379.429
28.55;7621.394;116.058;-11.035;379.115
28.6;7627.183;115.507;-11.017;378.802
28.65;7632.945;114.956;-11.004;378.491
28.7;7638.679;114.407;-10.982;378.181
28.75;7644.385;113.858;-10.972;377.873
28.8;7650.065;113.309;-10.966;377.566
28.85;7655.716;112.761;-10.95;377.261
28.9;7661.341;112.214;-10.935;376.957
28.95;7666.938;111.668;-10.909;376.655
29;7672.508;111.123;-10.882;376.354
29.05;7678.05;110.58;-10.869;376.054
29.1;7683.566;110.037;-10.842;375.756
29.15;7689.054;109.495;-10.824;375.46
29.2;7694.515;108.954;-10.812;375.165
29.25;7699.949;108.414;-10.8;374.871
29.3;7705.356;107.874;-10.792;374.579
29.35;7710.737;107.335;-10.774;374.289
29.4;7716.09;106.797;-10.765;373.999
29.45;7721.416;106.259;-10.758;373.712
